Date,Lat,Long
2020-08-01T08:00:01.362250328,22.438786,-75.11351
2020-08-01T08:00:01.149386882,22.444658,-75.13353
2020-08-01T08:00:01.151675701,22.444643,-75.13352
2020-08-01T08:00:01.155490398,22.444613,-75.13351
2020-08-01T08:00:01.227207660,22.444647,-75.13355
2020-08-01T08:00:01.229115009,22.444654,-75.13355
2020-08-01T08:00:01.231022357,22.444656,-75.133545
2020-08-01T08:00:01.239033699,22.444641,-75.12502
2020-08-01T08:00:01.242848396,22.44462,-75.13349
2020-08-01T08:00:01.245137214,22.444624,-75.13349
2020-08-01T08:00:01.252766609,22.44469,-75.1103
2020-08-01T08:00:01.255055427,22.444637,-75.133484
2020-08-01T08:00:01.256962776,22.444674,-75.119225
2020-08-01T08:00:01.264973640,22.444662,-75.13346
2020-08-01T08:00:01.268788814,22.444677,-75.13348
2020-08-01T08:00:01.270696163,22.44475,-75.105545
2020-08-01T08:00:01.320669174,22.444592,-75.133484
2020-08-01T08:00:01.326391220,22.444626,-75.13346
2020-08-01T08:00:01.328299045,22.444637,-75.13345
2020-08-01T08:00:01.330587863,22.444647,-75.133446
2020-08-01T08:00:01.360342979,22.392822,-75.14363
2020-08-01T08:00:01.364157676,22.44469,-75.10803
2020-08-01T08:00:01.411841869,22.403828,-75.13333
2020-08-01T08:00:01.414130687,22.433237,-75.11202
2020-08-01T08:00:01.416038036,22.443735,-75.107574
2020-08-01T08:00:01.431678771,22.406822,-75.133354
2020-08-01T08:00:01.433967590,22.416897,-75.11396
2020-08-01T08:00:01.433967590,22.213802,-75.36962
2020-08-01T08:00:01.435874938,22.44478,-75.106705
2020-08-01T08:00:01.437782287,22.427736,-75.10255
2020-08-01T08:00:01.439689636,22.418657,-75.10695
2020-08-01T08:00:01.441596984,22.430746,-75.108475
2020-08-01T08:00:01.443885803,22.434502,-75.10959
2020-08-01T08:00:17.177846908,19.882671,-76.708435
2020-08-01T08:00:16.961168289,19.99304,-76.7819
2020-08-01T08:00:16.963075637,20.02164,-76.78147
2020-08-01T08:00:16.964982986,20.021646,-76.75673
2020-08-01T08:00:16.966890335,20.02165,-76.77869
2020-08-01T08:00:16.969181060,20.021656,-76.756744
2020-08-01T08:00:16.971088409,20.021654,-76.77362
2020-08-01T08:00:16.972995758,20.021624,-76.75675
2020-08-01T08:00:16.979099273,20.021528,-76.75676
2020-08-01T08:00:16.981006622,20.021503,-76.75676
