,Date,Long,Lat
0,2020-07-03 00:00:00,-76.1,31.7
1,2020-07-03 00:10:00,-76.08832353893173,31.641019139721887
2,2020-07-03 00:20:00,-76.07646117495285,31.582114901261992
3,2020-07-03 00:30:00,-76.06422700515274,31.523363906438533
4,2020-07-03 00:40:00,-76.05143512662079,31.46484277706973
5,2020-07-03 00:50:00,-76.03789963644634,31.406628134973797
6,2020-07-03 01:00:00,-76.02343463171881,31.34879660196896
7,2020-07-03 01:10:00,-76.00785420952758,31.29142479987343
8,2020-07-03 01:20:00,-75.99097246696202,31.234589350505427
9,2020-07-03 01:30:00,-75.97260350111151,31.178366875683174
10,2020-07-03 01:40:00,-75.95256140906545,31.122833997224884
11,2020-07-03 01:50:00,-75.9306602879132,31.068067336948776
12,2020-07-03 02:00:00,-75.90671423474416,31.01414351667307
13,2020-07-03 02:10:00,-75.8805556753281,30.961137410613954
14,2020-07-03 02:20:00,-75.85218485406453,30.90910789182602
15,2020-07-03 02:30:00,-75.82169206923471,30.858105246911233
16,2020-07-03 02:40:00,-75.78916847930856,30.808179680454312
17,2020-07-03 02:50:00,-75.754705242756,30.759381397039995
18,2020-07-03 03:00:00,-75.71839351804697,30.71176060125301
19,2020-07-03 03:10:00,-75.6803244636514,30.6653674976781
20,2020-07-03 03:20:00,-75.64058923803924,30.620252290899987
21,2020-07-03 03:30:00,-75.5992789996804,30.57646518550341
22,2020-07-03 03:40:00,-75.55648490704479,30.534056386073093
23,2020-07-03 03:50:00,-75.51229811860239,30.49307609719378
24,2020-07-03 04:00:00,-75.46680979282311,30.453574523450186
25,2020-07-03 04:10:00,-75.42011108817688,30.41560186942706
26,2020-07-03 04:20:00,-75.37229196572194,30.379206131968303
27,2020-07-03 04:30:00,-75.32342270392928,30.344399017933117
28,2020-07-03 04:40:00,-75.27355747243831,30.311162533347165
29,2020-07-03 04:50:00,-75.22274996723519,30.27947781093274
30,2020-07-03 05:00:00,-75.17105388430612,30.249325983412145
31,2020-07-03 05:10:00,-75.11852291963727,30.22068818350768
32,2020-07-03 05:20:00,-75.06521076921481,30.193545543941642
33,2020-07-03 05:30:00,-75.01117112902493,30.167879197436335
34,2020-07-03 05:40:00,-74.9564576950538,30.14367027671405
35,2020-07-03 05:50:00,-74.90112416328758,30.120899914497105
36,2020-07-03 06:00:00,-74.84522422971246,30.099549243507784
37,2020-07-03 06:10:00,-74.78881159031464,30.07959939646839
38,2020-07-03 06:20:00,-74.73193994108024,30.061031506101227
39,2020-07-03 06:30:00,-74.67466297799548,30.04382670512859
40,2020-07-03 06:40:00,-74.61703439704651,30.027966126272787
41,2020-07-03 06:50:00,-74.55910789421954,30.013430902256108
42,2020-07-03 07:00:00,-74.50093716550073,30.00020216580086
43,2020-07-03 07:10:00,-74.44256934848049,29.988258518997608
44,2020-07-03 07:20:00,-74.38402405032467,29.9775679410088
45,2020-07-03 07:30:00,-74.32531365551453,29.968095624041776
46,2020-07-03 07:40:00,-74.26645054850273,29.959806760292814
47,2020-07-03 07:50:00,-74.2074471137419,29.952666541958198
48,2020-07-03 08:00:00,-74.14831573568473,29.946640161234203
49,2020-07-03 08:10:00,-74.08906879878386,29.94169281031711
50,2020-07-03 08:20:00,-74.02971868749194,29.937789681403206
51,2020-07-03 08:30:00,-73.97027778626162,29.934895966688764
52,2020-07-03 08:40:00,-73.91075847954556,29.932976858370065
53,2020-07-03 08:50:00,-73.85117315179642,29.9319975486434
54,2020-07-03 09:00:00,-73.79153418746684,29.93192322970503
55,2020-07-03 09:10:00,-73.73185397100949,29.93271909375126
56,2020-07-03 09:20:00,-73.67214488687702,29.93435033297835
57,2020-07-03 09:30:00,-73.61241931952208,29.936782139582593
58,2020-07-03 09:40:00,-73.55268965339731,29.93997970576026
59,2020-07-03 09:50:00,-73.49296827295538,29.943908223707638
60,2020-07-03 10:00:00,-73.43326756264892,29.94853288562101
61,2020-07-03 10:10:00,-73.37359990693065,29.95381888369665
62,2020-07-03 10:20:00,-73.31397769025315,29.95973141013084
63,2020-07-03 10:30:00,-73.25441329706912,29.966235657119867
64,2020-07-03 10:40:00,-73.1949191118312,29.973296816860003
65,2020-07-03 10:50:00,-73.13550751899203,29.980880081547532
66,2020-07-03 11:00:00,-73.07619090300426,29.98895064337874
67,2020-07-03 11:10:00,-73.0169816483206,29.9974736945499
68,2020-07-03 11:20:00,-72.95789111344752,30.006415660613545
69,2020-07-03 11:30:00,-72.89892052718335,30.01575514470044
70,2020-07-03 11:40:00,-72.84006534605149,30.025477689166745
71,2020-07-03 11:50:00,-72.78132095949486,30.035568917010405
72,2020-07-03 12:00:00,-72.72268275695637,30.046014451229365
73,2020-07-03 12:10:00,-72.66414612787902,30.056799914821564
74,2020-07-03 12:20:00,-72.60570646170571,30.067910930784954
75,2020-07-03 12:30:00,-72.54735914787935,30.079333122117482
76,2020-07-03 12:40:00,-72.48909957584289,30.09105211181708
77,2020-07-03 12:50:00,-72.43092313503925,30.103053522881698
78,2020-07-03 13:00:00,-72.37282521491139,30.115322978309283
79,2020-07-03 13:10:00,-72.31480120490222,30.127846101097777
80,2020-07-03 13:20:00,-72.25684649445469,30.140608514245127
81,2020-07-03 13:30:00,-72.1989564730117,30.15359584074927
82,2020-07-03 13:40:00,-72.14112653001622,30.166793703608157
83,2020-07-03 13:50:00,-72.08335205491119,30.180187725819728
84,2020-07-03 14:00:00,-72.02562843713949,30.19376353038193
85,2020-07-03 14:10:00,-71.9679510661441,30.207506740292708
86,2020-07-03 14:20:00,-71.91031533136791,30.221402978550003
