,Date,Long,Lat
0,2020-09-14 18:00:00,-17.4,8.7
1,2020-09-14 18:10:00,-17.43347493080014,8.70421036360864
2,2020-09-14 18:20:00,-17.466949833281188,8.708420450132058
3,2020-09-14 18:30:00,-17.50042467912403,8.712629982485025
4,2020-09-14 18:40:00,-17.533899440009574,8.716838683582317
5,2020-09-14 18:50:00,-17.567374087618713,8.721046276338715
6,2020-09-14 19:00:00,-17.600848593632346,8.725252483668987
7,2020-09-14 19:10:00,-17.63432292973138,8.72945702848791
8,2020-09-14 19:20:00,-17.667797067596705,8.733659633710266
9,2020-09-14 19:30:00,-17.701270978909225,8.737860022250821
10,2020-09-14 19:40:00,-17.734744635349845,8.742057917024358
11,2020-09-14 19:50:00,-17.76821800859945,8.746253040945648
12,2020-09-14 20:00:00,-17.801691070338958,8.750445116929468
13,2020-09-14 20:10:00,-17.83516379224925,8.754633867890593
14,2020-09-14 20:20:00,-17.868636146011234,8.7588190167438
15,2020-09-14 20:30:00,-17.902108103305814,8.763000286403862
16,2020-09-14 20:40:00,-17.93557963581388,8.767177399785554
17,2020-09-14 20:50:00,-17.969050715216337,8.771350079803657
18,2020-09-14 21:00:00,-18.002521313194084,8.77551804937294
19,2020-09-14 21:10:00,-18.035991401428017,8.77968103140818
20,2020-09-14 21:20:00,-18.06946095159904,8.783838748824156
21,2020-09-14 21:30:00,-18.102929935388048,8.787990924535638
22,2020-09-14 21:40:00,-18.13639832447594,8.792137281457405
23,2020-09-14 21:50:00,-18.169866090543625,8.796277542504233
24,2020-09-14 22:00:00,-18.203333205370768,8.80041143020161
25,2020-09-14 22:10:00,-18.236799773268853,8.804538144758997
26,2020-09-14 22:20:00,-18.27026629281398,8.808655332564662
27,2020-09-14 22:30:00,-18.30373333556532,8.812760352376037
28,2020-09-14 22:40:00,-18.337201473082054,8.816850562950547
29,2020-09-14 22:50:00,-18.370671276923357,8.820923323045623
30,2020-09-14 23:00:00,-18.404143318648412,8.824975991418691
31,2020-09-14 23:10:00,-18.4376181698164,8.829005926827184
32,2020-09-14 23:20:00,-18.471096401986497,8.833010488028528
33,2020-09-14 23:30:00,-18.504578586717873,8.83698703378015
34,2020-09-14 23:40:00,-18.538065295569712,8.840932922839482
35,2020-09-14 23:50:00,-18.571557100101195,8.844845513963952
36,2020-09-15 00:00:00,-18.605054571871502,8.848722165910988
37,2020-09-15 00:10:00,-18.638558282439803,8.852560237438018
38,2020-09-15 00:20:00,-18.67206880336528,8.856357087302472
39,2020-09-15 00:30:00,-18.70558670620711,8.86011007426178
40,2020-09-15 00:40:00,-18.73911256252448,8.863816557073369
41,2020-09-15 00:50:00,-18.772646943876556,8.867473894494665
42,2020-09-15 01:00:00,-18.806190421822524,8.871079445283103
43,2020-09-15 01:10:00,-18.839743567921555,8.874630568196105
44,2020-09-15 01:20:00,-18.873306953732833,8.878124621991105
45,2020-09-15 01:30:00,-18.906881150815536,8.881558965425528
46,2020-09-15 01:40:00,-18.940466730728843,8.884930957256806
47,2020-09-15 01:50:00,-18.97406426503193,8.888237956242365
48,2020-09-15 02:00:00,-19.007674325283972,8.891477321139636
49,2020-09-15 02:10:00,-19.041297483044154,8.894646410706047
50,2020-09-15 02:20:00,-19.074934309871647,8.897742583699024
51,2020-09-15 02:30:00,-19.10858536825706,8.900763246811751
52,2020-09-15 02:40:00,-19.14225017679928,8.903711324662389
53,2020-09-15 02:50:00,-19.175926254812303,8.90660030992325
54,2020-09-15 03:00:00,-19.209610895779875,8.909444888986643
55,2020-09-15 03:10:00,-19.243301393185728,8.912259748244871
56,2020-09-15 03:20:00,-19.276995040513604,8.915059574090243
57,2020-09-15 03:30:00,-19.310689131247255,8.917859052915064
58,2020-09-15 03:40:00,-19.34438095887041,8.92067287111164
59,2020-09-15 03:50:00,-19.378067816866814,8.923515715072277
60,2020-09-15 04:00:00,-19.41174699872021,8.926402271189282
61,2020-09-15 04:10:00,-19.445415797914336,8.92934722585496
62,2020-09-15 04:20:00,-19.479071507932932,8.932365265461618
63,2020-09-15 04:30:00,-19.51271142225975,8.935471076401566
64,2020-09-15 04:40:00,-19.54633283437851,8.938679345067102
65,2020-09-15 04:50:00,-19.57993303777297,8.942004757850539
66,2020-09-15 05:00:00,-19.613509325926866,8.945462001144184
67,2020-09-15 05:10:00,-19.64705899232394,8.949065761340336
68,2020-09-15 05:20:00,-19.680579330447937,8.952830724831308
69,2020-09-15 05:30:00,-19.714067633782584,8.956771578009404
70,2020-09-15 05:40:00,-19.74752119581163,8.960903007266928
71,2020-09-15 05:50:00,-19.780937310018825,8.965239698996191
72,2020-09-15 06:00:00,-19.814313269887897,8.969796339589495
73,2020-09-15 06:10:00,-19.847646368902588,8.974587615439146
74,2020-09-15 06:20:00,-19.88093390054665,8.979628212937456
75,2020-09-15 06:30:00,-19.914173158303807,8.984932818476725
76,2020-09-15 06:40:00,-19.94736143565782,8.99051611844926
77,2020-09-15 06:50:00,-19.980496026092414,8.996392799247372
78,2020-09-15 07:00:00,-20.013574296147564,9.0025771575243
79,2020-09-15 07:10:00,-20.046596282641392,9.00906924458145
80,2020-09-15 07:20:00,-20.07956539603238,9.01585111408427
81,2020-09-15 07:30:00,-20.112485262922768,9.022903666618399
82,2020-09-15 07:40:00,-20.145359509914798,9.03020780276946
83,2020-09-15 07:50:00,-20.178191763610705,9.037744423123087
84,2020-09-15 08:00:00,-20.210985650612734,9.045494428264915
85,2020-09-15 08:10:00,-20.243744797523128,9.053438718780573
86,2020-09-15 08:20:00,-20.27647283094412,9.061558195255692
