,Date,Long,Lat
0,2020-07-03 00:00:00,-76.1,31.7
1,2020-07-03 01:00:00,-76.05696234967215,31.489729835800045
2,2020-07-03 02:00:00,-76.00543663375686,31.282958198843183
3,2020-07-03 03:00:00,-75.93693478666668,31.08318361637252
4,2020-07-03 04:00:00,-75.8433559292014,30.89386768651414
5,2020-07-03 05:00:00,-75.72318469174499,30.717843893746668
6,2020-07-03 06:00:00,-75.58041356925992,30.557420392676185
7,2020-07-03 07:00:00,-75.41920455437456,30.414889171536885
8,2020-07-03 08:00:00,-75.24352082742341,30.292175626716222
9,2020-07-03 09:00:00,-75.05620635673681,30.18914142912749
10,2020-07-03 10:00:00,-74.85971379150638,30.10492669266685
11,2020-07-03 11:00:00,-74.65649536893622,30.03867077156286
12,2020-07-03 12:00:00,-74.44899872647264,29.989511240639043
13,2020-07-03 13:00:00,-74.23908340487287,29.95635817095612
14,2020-07-03 14:00:00,-74.02744941200864,29.93767307112002
15,2020-07-03 15:00:00,-73.81466107737816,29.93186496289041
16,2020-07-03 16:00:00,-73.60128273047967,29.93734286802694
17,2020-07-03 17:00:00,-73.38787870081136,29.952515808289277
18,2020-07-03 18:00:00,-73.17501331787146,29.975792805437084
19,2020-07-03 19:00:00,-72.9632502331597,30.00558370619194
20,2020-07-03 20:00:00,-72.75294765229413,30.040548335746323
21,2020-07-03 21:00:00,-72.54397058693732,30.079946618306156
22,2020-07-03 22:00:00,-72.33611156383976,30.12312667486833
23,2020-07-03 23:00:00,-72.12916310975199,30.16943662642972
24,2020-07-04 00:00:00,-71.92291775142444,30.218224593987227
25,2020-07-04 01:00:00,-71.71716801560764,30.268838698537724
26,2020-07-04 02:00:00,-71.51170642905211,30.320627061078103
27,2020-07-04 03:00:00,-71.30632551850833,30.372937802605243
28,2020-07-04 04:00:00,-71.10082477123173,30.425140858107497
29,2020-07-04 05:00:00,-70.89517774822576,30.47715170392204
30,2020-07-04 06:00:00,-70.68954022575578,30.529456872969302
31,2020-07-04 07:00:00,-70.48407656996142,30.582569818550713
32,2020-07-04 08:00:00,-70.27895114698238,30.6370039939677
33,2020-07-04 09:00:00,-70.07432832295828,30.693272852521677
34,2020-07-04 10:00:00,-69.87037246402883,30.751889847514075
35,2020-07-04 11:00:00,-69.66724793633368,30.813368432246317
36,2020-07-04 12:00:00,-69.46511910601245,30.878222060019823
37,2020-07-04 13:00:00,-69.26415291719913,30.946943792964348
38,2020-07-04 14:00:00,-69.0645452234176,31.019798028491966
39,2020-07-04 15:00:00,-68.86651003820917,31.096905523651703
40,2020-07-04 16:00:00,-68.67026165645969,31.178384810141303
41,2020-07-04 17:00:00,-68.47601437305495,31.264354419658513
42,2020-07-04 18:00:00,-68.28398248288072,31.354932883901085
43,2020-07-04 19:00:00,-68.09438028082282,31.450238734566767
44,2020-07-04 20:00:00,-67.90740743304333,31.550369816705548
45,2020-07-04 21:00:00,-67.72292238864378,31.654941456366398
46,2020-07-04 22:00:00,-67.54043971610483,31.76308269402594
47,2020-07-04 23:00:00,-67.3594588224613,31.873901130184503
48,2020-07-05 00:00:00,-67.17947911474809,31.98650436534242
