Date,Lat,Long
2020-08-14T20:45:24.603648185,17.123938,-52.88696
2020-08-14T20:45:24.605555534,17.131695,-52.889595
2020-08-14T20:45:24.607462882,17.132692,-52.88665
2020-08-14T20:45:24.609370231,17.138956,-52.880417
2020-08-14T20:45:24.611277580,17.138493,-52.880726
2020-08-14T20:45:24.613566398,17.133265,-52.88001
2020-08-14T20:45:24.615473747,17.133186,-52.87145
2020-08-14T20:45:24.617381095,17.14401,-52.863667
2020-08-14T20:45:24.619288444,17.151217,-52.85941
2020-08-14T20:45:24.621195793,17.142973,-52.86295
2020-08-14T20:45:24.623485565,17.156313,-52.84854
2020-08-14T20:45:24.625392913,17.157602,-52.85405
2020-08-14T20:45:24.627300262,17.158787,-52.85264
2020-08-14T20:45:24.629207611,17.165289,-52.843765
2020-08-14T20:45:24.631496429,17.163372,-52.84396
2020-08-14T20:45:24.633403778,17.167309,-52.841663
2020-08-14T20:45:24.635311126,17.150875,-52.857018
2020-08-14T20:45:24.637218475,17.15136,-52.83924
2020-08-14T20:45:24.639125823,17.150585,-52.868538
2020-08-14T20:45:24.641414642,17.148785,-52.87372
2020-08-14T20:45:24.643321990,17.151352,-52.8393
2020-08-14T20:45:24.665065765,17.230606,-52.827164
2020-08-14T20:45:24.666973114,17.19665,-52.832333
2020-08-14T20:45:24.668880462,17.23063,-52.827118
2020-08-14T20:45:24.671169281,17.23063,-52.82713
2020-08-14T20:45:24.691006660,17.244501,-52.824184
2020-08-14T20:45:24.692914009,17.220518,-52.831463
2020-08-14T20:45:24.694821357,17.210527,-52.83447
2020-08-14T20:45:24.696728706,17.215755,-52.818768
2020-08-14T20:45:24.699017524,17.230738,-52.827232
2020-08-14T20:45:24.742505073,17.070156,-52.931984
2020-08-14T20:45:24.744793891,17.070173,-52.932007
2020-08-14T20:45:24.845885276,17.151472,-52.8393
2020-08-14T20:45:24.939347267,17.228714,-52.907818
