,Date,Long,Lat
0,2020-07-20 12:00:00,-36.8,8.9
1,2020-07-20 12:10:00,-36.83054581166859,8.883464428715692
2,2020-07-20 12:20:00,-36.86110113159451,8.866966279272926
3,2020-07-20 12:30:00,-36.89167546803506,8.850542973513239
4,2020-07-20 12:40:00,-36.922278329247554,8.834231933278176
5,2020-07-20 12:50:00,-36.95291922348933,8.818070580409277
6,2020-07-20 13:00:00,-36.98360765901769,8.802096336748082
7,2020-07-20 13:10:00,-37.01435314408996,8.786346624136133
8,2020-07-20 13:20:00,-37.04516518696345,8.77085886441497
9,2020-07-20 13:30:00,-37.076053295895484,8.755670479426136
10,2020-07-20 13:40:00,-37.10702697914338,8.74081889101117
11,2020-07-20 13:50:00,-37.13809574496444,8.72634152101161
12,2020-07-20 14:00:00,-37.169269101616,8.712275791269004
13,2020-07-20 14:10:00,-37.20055655735538,8.698659123624887
14,2020-07-20 14:20:00,-37.23196762043988,8.685528939920804
15,2020-07-20 14:30:00,-37.26351179912684,8.67292266199829
16,2020-07-20 14:40:00,-37.295198601673555,8.660877711698893
17,2020-07-20 14:50:00,-37.32703753633736,8.64943151086415
18,2020-07-20 15:00:00,-37.35903811137555,8.638621481335603
19,2020-07-20 15:10:00,-37.391209835045466,8.628485044954791
20,2020-07-20 15:20:00,-37.42356221560442,8.619059623563258
21,2020-07-20 15:30:00,-37.45610476130973,8.610382639002545
22,2020-07-20 15:40:00,-37.48884698041871,8.60249151311419
23,2020-07-20 15:50:00,-37.521797235494226,8.595420924812537
24,2020-07-20 16:00:00,-37.55495028306443,8.58917297856517
25,2020-07-20 16:10:00,-37.5882919631771,8.583728431737507
26,2020-07-20 16:20:00,-37.62180796092883,8.579067670723479
27,2020-07-20 16:30:00,-37.655483961416174,8.575171081917011
28,2020-07-20 16:40:00,-37.689305649735694,8.572019051712035
29,2020-07-20 16:50:00,-37.723258710983956,8.569591966502474
30,2020-07-20 17:00:00,-37.75732883025753,8.567870212682266
31,2020-07-20 17:10:00,-37.791501692652986,8.566834176645328
32,2020-07-20 17:20:00,-37.82576298326688,8.566464244785596
33,2020-07-20 17:30:00,-37.860098387195784,8.566740803496993
34,2020-07-20 17:40:00,-37.89449358953626,8.567644239173454
35,2020-07-20 17:50:00,-37.928934275384876,8.569154938208902
36,2020-07-20 18:00:00,-37.96340612983819,8.571253286997267
37,2020-07-20 18:10:00,-37.99789483799278,8.573919671932478
38,2020-07-20 18:20:00,-38.0323860849452,8.577134479408462
39,2020-07-20 18:30:00,-38.06686555579202,8.580878095819148
40,2020-07-20 18:40:00,-38.10131893562981,8.585130907558469
41,2020-07-20 18:50:00,-38.13573190955513,8.589873301020345
42,2020-07-20 19:00:00,-38.17009016266455,8.595085662598708
43,2020-07-20 19:10:00,-38.20437937798358,8.600748391199904
44,2020-07-20 19:20:00,-38.23858382487622,8.606850426457859
45,2020-07-20 19:30:00,-38.2726838991402,8.613404110408366
46,2020-07-20 19:40:00,-38.30665933904546,8.62042575758385
47,2020-07-20 19:50:00,-38.34048988286195,8.627931682516738
48,2020-07-20 20:00:00,-38.37415526885961,8.635938199739456
49,2020-07-20 20:10:00,-38.407635235308405,8.644461623784428
50,2020-07-20 20:20:00,-38.44090952047828,8.653518269184081
51,2020-07-20 20:30:00,-38.47395786263916,8.663124450470843
52,2020-07-20 20:40:00,-38.506760000061014,8.673296482177134
53,2020-07-20 20:50:00,-38.53929567101379,8.684050678835384
54,2020-07-20 21:00:00,-38.57154461376742,8.695403354978017
55,2020-07-20 21:10:00,-38.60348656659187,8.70737082513746
56,2020-07-20 21:20:00,-38.63510126775708,8.719969403846136
57,2020-07-20 21:30:00,-38.666368455533,8.733215405636477
58,2020-07-20 21:40:00,-38.69726786818956,8.7471251450409
59,2020-07-20 21:50:00,-38.72777924399674,8.76171493659184
60,2020-07-20 22:00:00,-38.757882321224464,8.777001094821715
61,2020-07-20 22:10:00,-38.78755683814268,8.792999934262951
62,2020-07-20 22:20:00,-38.8167840762393,8.809726010439357
63,2020-07-20 22:30:00,-38.84557073831126,8.827164902862677
64,2020-07-20 22:40:00,-38.873944361274276,8.84527844365717
65,2020-07-20 22:50:00,-38.901933096420336,8.864027764661602
66,2020-07-20 23:00:00,-38.92956509504141,8.883373997714745
67,2020-07-20 23:10:00,-38.95686850842947,8.903278274655365
68,2020-07-20 23:20:00,-38.983871487876506,8.923701727322234
69,2020-07-20 23:30:00,-39.01060218467449,8.944605487554119
70,2020-07-20 23:40:00,-39.03708875011538,8.965950687189789
71,2020-07-20 23:50:00,-39.06335933549117,8.987698458068015
72,2020-07-21 00:00:00,-39.08944209209385,9.009809932027565
73,2020-07-21 00:10:00,-39.11536517121536,9.03224624090721
74,2020-07-21 00:20:00,-39.141156724147706,9.054968516545713
75,2020-07-21 00:30:00,-39.166844902182845,9.07793789078185
76,2020-07-21 00:40:00,-39.192457856612776,9.101115495454385
77,2020-07-21 00:50:00,-39.21802373872946,9.124462462402091
78,2020-07-21 01:00:00,-39.24357069982487,9.147939923463738
79,2020-07-21 01:10:00,-39.26912689119099,9.171509010478088
80,2020-07-21 01:20:00,-39.29472046411979,9.195130855283917
81,2020-07-21 01:30:00,-39.320378169223254,9.218766769260672
82,2020-07-21 01:40:00,-39.34611620336838,9.24237941657826
83,2020-07-21 01:50:00,-39.37194595304929,9.265932078005395
84,2020-07-21 02:00:00,-39.39787878029803,9.289388037446374
85,2020-07-21 02:10:00,-39.42392604714665,9.312710578805481
86,2020-07-21 02:20:00,-39.45009911562719,9.335862985987012
