2020	5	30	18	12.1	-91.1	1006	25	0
2020	5	31	0	12.7	-90.7	1005	30	0
2020	5	31	6	13.3	-90.5	1003	35	0
2020	5	31	12	14.2	-90.3	1003	35	0
2020	5	31	18	15.4	-90.1	1007	25	0
2020	6	1	0	16.5	-90.0	1007	20	0
2020	6	1	6	17.7	-90.0	1006	25	0
2020	6	1	12	18.9	-90.3	1006	25	0
2020	6	1	18	19.5	-90.9	1005	25	0
2020	6	2	0	19.6	-91.6	1005	25	0
2020	6	2	6	19.6	-92.1	1005	30	0
2020	6	2	12	19.5	-92.5	1004	35	0
2020	6	2	18	19.2	-92.7	1001	40	0
2020	6	3	0	19.2	-92.3	997	45	0
2020	6	3	6	19.0	-92.1	994	50	0
2020	6	3	12	18.8	-92.1	994	50	0
2020	6	3	18	18.4	-91.9	995	45	0
2020	6	4	0	18.3	-91.8	995	40	0
2020	6	4	6	18.0	-91.5	997	35	0
2020	6	4	12	17.7	-91.2	998	30	0
2020	6	4	18	17.6	-90.9	999	30	0
2020	6	5	0	17.7	-90.5	1000	30	0
2020	6	5	6	18.5	-90.2	1000	30	0
2020	6	5	12	19.6	-89.9	1000	30	0
2020	6	5	18	20.8	-89.7	1000	35	0
2020	6	6	0	22.2	-90.0	998	40	0
2020	6	6	6	23.1	-90.1	998	40	0
2020	6	6	12	23.8	-90.1	992	45	0
2020	6	6	18	24.7	-90.2	994	45	0
2020	6	7	0	25.7	-90.1	994	45	0
2020	6	7	6	26.9	-90.0	993	45	0
2020	6	7	12	28.2	-89.9	994	45	0
2020	6	7	18	29.0	-89.8	993	45	0
2020	6	8	0	29.8	-89.8	993	45	0
2020	6	8	6	30.4	-90.6	994	35	0
2020	6	8	12	31.8	-91.6	994	30	0
2020	6	8	18	33.1	-91.9	994	30	0
2020	6	9	0	34.1	-92.0	994	25	0
2020	6	9	6	35.7	-92.4	995	25	0
2020	6	9	12	38.9	-92.0	993	25	0
2020	6	9	18	40.1	-91.6	992	25	0
2020	6	10	0	42.6	-90.8	989	30	0
2020	6	10	6	44.7	-89.2	985	30	0
