Date,Lat,Long
2019-08-30T14:00:03.226902961,25.340261,-70.71727
2019-08-30T14:00:03.236821174,25.340633,-70.67909
2019-08-30T14:00:03.241017341,25.34063,-70.679085
2019-08-30T14:00:03.310445785,25.340715,-70.679115
2019-08-30T14:00:03.330283164,25.34065,-70.67918
2019-08-30T14:00:03.358130455,25.296522,-70.681015
2019-08-30T14:00:08.801787376,24.051888,-66.7622
2019-08-30T14:00:08.809416770,24.023245,-66.7644
2019-08-30T14:00:08.815520286,24.01002,-66.76538
2019-08-30T14:00:08.835357666,24.051826,-66.76217
2019-08-30T14:00:08.883041381,24.005756,-66.765755
2019-08-30T14:00:08.889144897,23.973354,-66.76824
2019-08-30T14:00:09.069964408,24.051924,-66.762184
2019-08-30T14:00:09.109638214,24.052015,-66.76211
2019-08-30T14:00:09.113834381,24.05182,-66.7778
2019-08-30T14:00:09.115741729,24.052586,-66.7336
2019-08-30T14:00:09.117649078,24.052145,-66.762024
2019-08-30T14:00:18.022434234,23.815115,-66.779366
2019-08-30T14:00:18.024341583,23.815094,-66.77936
2019-08-30T14:00:18.026248931,23.815073,-66.77934
2019-08-30T14:00:18.028156280,23.807623,-66.79032
2019-08-30T14:00:18.030445098,23.893423,-66.77341
2019-08-30T14:00:18.052188873,23.848257,-66.7768
2019-08-30T14:00:18.076221466,23.815138,-66.77938
2019-08-30T14:00:18.101781845,23.815083,-66.779465
2019-08-30T14:00:18.103689193,23.831738,-66.748924
2019-08-30T14:00:21.674297332,26.48435,-70.08203
2019-08-30T14:00:21.676204681,26.487835,-70.08216
2019-08-30T14:00:21.678112030,26.496433,-70.075714
2019-08-30T14:00:21.680019378,26.489376,-70.050644
2019-08-30T14:00:25.033952713,25.155891,-66.80819
2019-08-30T14:00:25.036241531,25.155964,-66.80426
2019-08-30T14:00:25.038148880,25.155361,-66.83982
2019-08-30T14:00:25.040056228,25.155853,-66.811485
2019-08-30T14:00:25.041963577,25.174475,-66.820015
2019-08-30T14:00:25.043870925,25.186762,-66.837296
2019-08-30T14:00:25.046159744,25.155909,-66.809906
2019-08-30T14:00:25.048067092,25.194227,-66.83667
2019-08-30T14:00:25.049974441,25.155415,-66.83976
2019-08-30T14:00:25.089648246,25.155384,-66.83984
2019-08-30T14:00:25.091555595,25.155378,-66.83984
2019-08-30T14:00:25.093844413,25.155373,-66.839836
2019-08-30T14:00:25.095751762,25.155365,-66.839836
2019-08-30T14:00:25.101473808,25.155357,-66.83983
2019-08-30T14:00:25.103762626,25.155361,-66.83983
2019-08-30T14:00:25.105669975,25.155365,-66.839836
2019-08-30T14:00:25.107577323,25.155369,-66.839836
2019-08-30T14:00:25.109484672,25.155373,-66.839836
2019-08-30T14:00:25.111773490,25.155375,-66.83985
2019-08-30T14:00:25.113680839,25.155376,-66.83987
2019-08-30T14:00:25.169376373,25.077173,-66.76365
2019-08-30T14:00:25.181202888,25.077074,-66.76368
2019-08-30T14:00:25.183110237,25.033415,-66.767166
2019-08-30T14:00:25.185017585,25.114563,-66.80011
2019-08-30T14:00:25.187306404,25.077124,-66.76367
2019-08-30T14:00:25.230793952,25.037567,-66.76685
2019-08-30T14:00:25.233082771,25.019075,-66.73602
2019-08-30T14:00:25.234990119,25.024513,-66.7339
2019-08-30T14:00:25.236897468,24.998926,-66.68766
2019-08-30T14:00:25.350195884,25.198477,-66.807274
2019-08-30T14:00:25.352103233,25.198774,-66.80797
2019-08-30T14:00:25.354010581,25.198883,-66.83632
2019-08-30T14:00:25.421913146,25.196053,-66.807274
2019-08-30T14:00:25.535211563,25.155384,-66.8398
2019-08-30T14:00:27.187382698,24.366169,-67.17012
2019-08-30T14:00:27.256811141,24.35413,-67.16319
2019-08-30T14:00:27.294577598,24.363785,-67.17452
2019-08-30T14:00:27.296484947,24.373316,-67.1671
2019-08-30T14:00:27.304495811,24.341232,-67.166084
2019-08-30T14:00:27.348365783,24.35855,-67.146904
2019-08-30T14:00:28.338294982,24.050322,-66.761826
2019-08-30T14:00:28.340583801,24.05085,-66.729996
2019-08-30T14:00:28.344398498,24.050306,-66.76184
2019-08-30T14:00:28.346305847,24.020512,-66.76412
2019-08-30T14:00:28.350502014,24.050291,-66.76187
2019-08-30T14:00:28.360420227,24.032,-66.74044
2019-08-30T14:00:28.366142272,24.008602,-66.748245
2019-08-30T14:00:28.378349304,24.050304,-66.7619
2019-08-30T14:00:28.384071350,24.0224,-66.74777
2019-08-30T14:00:28.400094032,24.05089,-66.72416
2019-08-30T14:00:28.406197547,24.0122,-66.76479
2019-08-30T14:00:28.424126625,24.000998,-66.76559
2019-08-30T14:00:28.426033973,24.004946,-66.7653
2019-08-30T14:00:28.523310661,24.00569,-66.75069
2019-08-30T14:00:28.525218009,24.025038,-66.74466
2019-08-30T14:00:32.050052642,25.151539,-67.06444
2019-08-30T14:00:32.053867340,25.151188,-67.08701
2019-08-30T14:00:32.058063507,25.174383,-67.08525
2019-08-30T14:00:32.059970855,25.15122,-67.08705
2019-08-30T14:00:32.061878204,25.151201,-67.087036
2019-08-30T14:00:32.246892929,25.161509,-67.07905
2019-08-30T14:00:32.248800277,25.172602,-67.046394
2019-08-30T14:00:32.262533187,25.16896,-67.08047
2019-08-30T14:00:32.264822006,25.179937,-67.08498
2019-08-30T14:00:32.266731262,25.150913,-67.10264
2019-08-30T14:00:32.268638610,25.151152,-67.08698
2019-08-30T14:00:32.272834777,25.164148,-67.087494
2019-08-30T14:00:32.274742126,25.163668,-67.072365
2019-08-30T14:00:32.276649475,25.167948,-67.05744
2019-08-30T14:00:32.278556823,25.15116,-67.08704
2019-08-30T14:00:32.280464172,25.160442,-67.097244
2019-08-30T14:00:32.290382385,25.172403,-67.08533
2019-08-30T14:00:32.340354919,25.151117,-67.08699
2019-08-30T14:00:32.401773452,25.186655,-67.11907
2019-08-30T14:00:32.423898696,25.15052,-67.12354
2019-08-30T14:00:32.425806045,25.150492,-67.12525
2019-08-30T14:00:32.453653335,25.151154,-67.08707
2019-08-30T14:00:32.455560684,25.15068,-67.115234
2019-08-30T14:00:32.463571548,25.150454,-67.12834
2019-08-30T14:00:32.467386245,25.150654,-67.11635
2019-08-30T14:00:32.469293594,25.151142,-67.087
2019-08-30T14:00:32.479593276,25.190802,-67.12565
2019-08-30T14:00:32.501337051,25.150484,-67.124306
2019-08-30T14:00:32.505151748,25.150309,-67.13595
