Date,Lat,Long
2020-11-14T04:00:12.423135757,12.592883,-72.03536
2020-11-14T04:00:12.476922988,12.607685,-72.03385
2020-11-14T04:00:14.409479141,13.421508,-72.28209
2020-11-14T04:00:14.411386489,13.42151,-72.28207
2020-11-14T04:00:14.439233779,13.421512,-72.28204
2020-11-14T04:00:14.441141128,13.42161,-72.26391
2020-11-14T04:00:14.444955825,13.421582,-72.26973
2020-11-14T04:00:14.447244644,13.421523,-72.28204
2020-11-14T04:00:14.485010147,13.421526,-72.28206
2020-11-14T04:00:14.544521331,13.497249,-72.28106
2020-11-14T04:00:14.546428680,13.497242,-72.28108
2020-11-14T04:00:14.844741821,13.455791,-72.308014
2020-11-14T04:00:14.951936721,13.496999,-72.31246
2020-11-14T04:00:14.969865798,13.421137,-72.35634
2020-11-14T04:01:08.254369735,12.593102,-72.06937
2020-11-14T04:01:08.256277084,12.572735,-72.08289
2020-11-14T04:01:08.264287948,12.592978,-72.069374
2020-11-14T04:01:08.266195297,12.592869,-72.09391
2020-11-14T04:01:08.272298812,12.592906,-72.09238
2020-11-14T04:01:08.311972618,12.592901,-72.1025
2020-11-14T04:01:08.316168785,12.59287,-72.1098
2020-11-14T04:01:08.323798179,12.5834,-72.10205
2020-11-14T04:01:08.329901695,12.592777,-72.10974
2020-11-14T04:01:08.331809043,12.592792,-72.10467
2020-11-14T04:01:08.383689880,12.592704,-72.1436
2020-11-14T04:01:08.385597229,12.592863,-72.1108
2020-11-14T04:01:08.391700744,12.592846,-72.11458
2020-11-14T04:01:08.397422790,12.592824,-72.115265
2020-11-14T04:01:08.399331092,12.59284,-72.11062
2020-11-14T04:01:08.409249305,12.592678,-72.14359
2020-11-14T04:01:08.451210975,12.592887,-72.09408
2020-11-14T04:01:08.463037490,12.592772,-72.08633
2020-11-14T04:01:08.464944839,12.583559,-72.084915
2020-11-14T04:01:08.469141006,12.592873,-72.069374
2020-11-14T04:01:08.482873916,12.592954,-72.06944
2020-11-14T04:01:08.488977432,12.592956,-72.069435
2020-11-14T04:01:08.490884780,12.592957,-72.069435
2020-11-14T04:01:18.834978103,12.205812,-75.50546
2020-11-14T04:01:18.838792800,12.205888,-75.472626
2020-11-14T04:01:58.721679687,13.451016,-72.28073
2020-11-14T04:01:58.723587036,13.422932,-72.2811
2020-11-14T04:01:58.727401733,13.446618,-72.29436
2020-11-14T04:01:58.733505249,13.42287,-72.28116
2020-11-14T04:01:58.735412597,13.444813,-72.29448
2020-11-14T04:01:58.737319946,13.444393,-72.29602
2020-11-14T04:01:58.739608764,13.422969,-72.28119
2020-11-14T04:01:58.741516113,13.439324,-72.298325
2020-11-14T04:01:58.745330810,13.422989,-72.28117
2020-11-14T04:01:58.747238159,13.432844,-72.298706
2020-11-14T04:01:58.749526977,13.436387,-72.29678
2020-11-14T04:01:58.755249023,13.433839,-72.301094
2020-11-14T04:01:58.757156372,13.422958,-72.28115
2020-11-14T04:01:58.759445190,13.4229555,-72.28115
2020-11-14T04:01:58.761352539,13.422836,-72.30525
2020-11-14T04:01:58.763259887,13.422838,-72.30457
2020-11-14T04:01:58.802932739,13.422815,-72.299034
2020-11-14T04:01:58.942171096,13.42297,-72.28112
2020-11-14T04:01:58.958194732,13.422898,-72.281044
2020-11-14T04:01:58.966205596,13.422925,-72.28106
2020-11-14T04:01:58.968112945,13.422936,-72.28105
2020-11-14T04:01:58.970020294,13.41212,-72.29568
2020-11-14T04:01:58.971927642,13.42287,-72.2977
2020-11-14T04:01:58.978031158,13.410794,-72.30073
2020-11-14T04:01:58.979938507,13.404584,-72.295944
2020-11-14T04:01:58.981845855,13.422867,-72.28101
2020-11-14T04:01:58.984134674,13.422886,-72.28103
2020-11-14T04:01:58.986042022,13.387051,-72.30328
2020-11-14T04:01:58.987949371,13.401075,-72.29193
2020-11-14T04:02:23.727780342,12.593212,-72.06821
2020-11-14T04:02:23.733502388,12.593206,-72.06819
2020-11-14T04:02:23.739605903,12.593228,-72.06829
2020-11-14T04:02:23.741513252,12.593236,-72.06832
2020-11-14T04:02:23.753338813,12.59315,-72.090324
2020-11-14T04:02:23.767454147,12.593071,-72.0952
2020-11-14T04:02:23.805219650,12.593248,-72.068214
2020-11-14T04:02:23.836882591,12.593012,-72.10322
2020-11-14T04:02:24.025712966,12.593012,-72.09087
2020-11-14T04:02:24.234379768,12.593153,-72.06841
2020-11-14T04:03:46.799422264,12.551099,-72.101974
2020-11-14T04:03:46.824980735,12.5447035,-72.09442
2020-11-14T04:03:46.993974685,12.561303,-72.10879
2020-11-14T04:03:47.006181716,12.593268,-72.1042
2020-11-14T04:03:47.008089065,12.568904,-72.10691
2020-11-14T04:03:47.009996414,12.568888,-72.106155
2020-11-14T04:03:47.019914627,12.575543,-72.10576
2020-11-14T04:03:47.031740188,12.593295,-72.10429
2020-11-14T04:03:47.034029006,12.59311,-72.142975
2020-11-14T04:03:47.049670219,12.593259,-72.10417
2020-11-14T04:03:47.169072151,12.56198,-72.0807
2020-11-14T04:03:47.170979499,12.593162,-72.10904
2020-11-14T04:03:47.465096473,12.573236,-72.08965
2020-11-14T04:03:47.467385292,12.575412,-72.08722
2020-11-14T04:03:47.469293594,12.593262,-72.104454
2020-11-14T04:04:44.952317237,13.465033,-72.280754
