,Date,Long,Lat
0,2020-11-12 12:00:00,-70.9,15.5
1,2020-11-12 13:00:00,-71.027422033999,15.464119673771012
2,2020-11-12 14:00:00,-71.15487268964307,15.4283241754869
3,2020-11-12 15:00:00,-71.28238058857734,15.392698333092527
4,2020-11-12 16:00:00,-71.40997435244688,15.357326974532773
5,2020-11-12 17:00:00,-71.5376826028968,15.322294927752505
6,2020-11-12 18:00:00,-71.66553396157217,15.287687020696598
7,2020-11-12 19:00:00,-71.7935570501181,15.253588081309923
8,2020-11-12 20:00:00,-71.92178049017969,15.22008293753735
9,2020-11-12 21:00:00,-72.05022903569207,15.187244430613514
10,2020-11-12 22:00:00,-72.17876861112349,15.154653161446674
11,2020-11-12 23:00:00,-72.30705377617181,15.121234674515593
12,2020-11-13 00:00:00,-72.43472444607758,15.08586912856178
13,2020-11-13 01:00:00,-72.56142053608136,15.04743668232675
14,2020-11-13 02:00:00,-72.68678196142373,15.00481749455201
15,2020-11-13 03:00:00,-72.81044842077895,14.957029685977421
16,2020-11-13 04:00:00,-72.93205841912487,14.903851813184787
17,2020-11-13 05:00:00,-73.05125005237925,14.845323021540171
18,2020-11-13 06:00:00,-73.1676614160968,14.781482687712199
19,2020-11-13 07:00:00,-73.2809306058322,14.712370188369487
20,2020-11-13 08:00:00,-73.39075596518076,14.638082798144893
21,2020-11-13 09:00:00,-73.49724234505462,14.559108442484908
22,2020-11-13 10:00:00,-73.60066265937601,14.476096554265114
23,2020-11-13 11:00:00,-73.70129035500347,14.389697078509322
24,2020-11-13 12:00:00,-73.79939887879554,14.300559960241337
25,2020-11-13 13:00:00,-73.89524713088974,14.209228091643485
26,2020-11-13 14:00:00,-73.98903473186158,14.115808112251587
27,2020-11-13 15:00:00,-74.08094620411637,14.020295550512062
28,2020-11-13 16:00:00,-74.17132655981652,13.922898230142884
29,2020-11-13 17:00:00,-74.26174461202096,13.825442814434588
30,2020-11-13 18:00:00,-74.3543327847467,13.730501509294237
31,2020-11-13 19:00:00,-74.45122650066209,13.64065048723443
32,2020-11-13 20:00:00,-74.55446832624132,13.558367828850551
33,2020-11-13 21:00:00,-74.66414382256826,13.484064263037379
34,2020-11-13 22:00:00,-74.77847595123283,13.416182895989282
35,2020-11-13 23:00:00,-74.89561371328043,13.353088703069522
36,2020-11-14 00:00:00,-75.01370655165165,13.293146587487568
37,2020-11-14 01:00:00,-75.13129424499732,13.234657717422149
38,2020-11-14 02:00:00,-75.24802302001264,13.17574259733545
39,2020-11-14 03:00:00,-75.3637338011319,13.114489940936062
40,2020-11-14 04:00:00,-75.47826751278933,13.048988461932586
41,2020-11-14 05:00:00,-75.59146507941917,12.977326874033611
42,2020-11-14 06:00:00,-75.70316743176525,12.897593928918361
43,2020-11-14 07:00:00,-75.81351036203118,12.809652834333543
44,2020-11-14 08:00:00,-75.92371236520532,12.719882429220903
45,2020-11-14 09:00:00,-76.03524038019633,12.636156671016655
46,2020-11-14 10:00:00,-76.14956134591289,12.566349517157018
47,2020-11-14 11:00:00,-76.26814220126364,12.518334925078207
48,2020-11-14 12:00:00,-76.39244988515729,12.499986852216443
49,2020-11-14 13:00:00,-76.52212007346127,12.517379635155931
50,2020-11-14 14:00:00,-76.64804076416299,12.56799108274818
51,2020-11-14 15:00:00,-76.75906119748731,12.646515098265418
52,2020-11-14 16:00:00,-76.85437102305931,12.743657191936709
53,2020-11-14 17:00:00,-76.94215964497167,12.84665212298978
54,2020-11-14 18:00:00,-77.03091691771418,12.942618782100588
55,2020-11-14 19:00:00,-77.12909018261806,13.018745101837679
56,2020-11-14 20:00:00,-77.24129796950076,13.068437051775792
57,2020-11-14 21:00:00,-77.36534221173841,13.096170837978311
58,2020-11-14 22:00:00,-77.49832171242187,13.107564558742885
59,2020-11-14 23:00:00,-77.63733527464203,13.108236312367147
60,2020-11-15 00:00:00,-77.77948170148974,13.103804197148738
61,2020-11-15 01:00:00,-77.92185979605588,13.099886311385301
62,2020-11-15 02:00:00,-78.06162331065232,13.101981988207005
63,2020-11-15 03:00:00,-78.19759307564483,13.111987401305113
64,2020-11-15 04:00:00,-78.33051756546477,13.127632387411664
65,2020-11-15 05:00:00,-78.46125266175315,13.146414637379213
66,2020-11-15 06:00:00,-78.59065424615095,13.165831842060307
67,2020-11-15 07:00:00,-78.71957820029913,13.183381692307497
68,2020-11-15 08:00:00,-78.84888040583866,13.196561878973334
69,2020-11-15 09:00:00,-78.97936923760483,13.203057346214713
70,2020-11-15 10:00:00,-79.1111612878869,13.203279775246589
71,2020-11-15 11:00:00,-79.24385019632075,13.199702122735022
72,2020-11-15 12:00:00,-79.37701669244134,13.194848231930118
73,2020-11-15 13:00:00,-79.51024150578363,13.191241946081973
74,2020-11-15 14:00:00,-79.6431053658825,13.191407108440691
75,2020-11-15 15:00:00,-79.77518900227297,13.197867562256368
76,2020-11-15 16:00:00,-79.90613704879243,13.21274869184118
77,2020-11-15 17:00:00,-80.03604976027894,13.235334973259983
78,2020-11-15 18:00:00,-80.16522525622608,13.26367714811197
79,2020-11-15 19:00:00,-80.29396246124696,13.295820937879165
80,2020-11-15 20:00:00,-80.42256029995474,13.329812064043596
81,2020-11-15 21:00:00,-80.5513176969625,13.363696248087285
82,2020-11-15 22:00:00,-80.6805335768834,13.395519211492259
83,2020-11-15 23:00:00,-80.81046487606744,13.423527008427016
84,2020-11-16 00:00:00,-80.94110341938809,13.447230582111152
85,2020-11-16 01:00:00,-81.07233784737316,13.46663318470081
86,2020-11-16 02:00:00,-81.20405656870723,13.481739174513045
